year,country,region,happiness_rank,happiness_score,standard_error_of_happiness_score,lower_confidence_interval,upper_confidence_interval,dystopia_residual,explained_by_freedom_to_make_life_choices,explained_by_gdp_per_capita,explained_by_generosity,explained_by_healthy_life_expectancy,explained_by_perceptions_of_corruption,explained_by_social_support,freedom_to_make_life_choices,generosity,healthy_life_expectancy,perceptions_of_corruption,social_support,logged_gdp_per_capita,ladder_score_in_dystopia
2020,Sweden,West Europe,7,7.353499889,0.036234196,7.282480717,7.424519062,2.246299267,0.650297701,1.322235227,0.272827893,0.986470461,0.442066371,1.433347702,0.939144194,0.111614622,72.60076904,0.250880182,0.926311195,10.75879383,1.972316742
2020,New Zealand,Australia and New Zealand,8,7.299600124,0.039465468,7.222247601,7.376952648,2.128108025,0.646789908,1.242317915,0.325726211,1.008138299,0.461268276,1.48721838,0.936217487,0.191598073,73.20262909,0.22113885,0.949118972,10.50094318,1.972316742
2020,Austria,West Europe,9,7.294199944,0.033365164,7.228804111,7.359595776,2.398446083,0.603368878,1.317285538,0.255509764,1.000933528,0.281256139,1.437444925,0.899989486,0.085429221,73.00250244,0.499954879,0.928045869,10.7428236,1.972316742
2020,Luxembourg,West Europe,10,7.237500191,0.030851794,7.177030563,7.297969818,2.153700352,0.610137045,1.536676049,0.19595392,0.986442685,0.367041469,1.387528419,0.90563643,-0.004620588,72.59999847,0.367084295,0.906912208,11.45068073,1.972316742
2020,Canada,North America,11,7.23210001,0.04040546,7.152905464,7.311294556,2.195269108,0.644028127,1.301647663,0.28152892,1.022501945,0.351701856,1.435391903,0.933913231,0.124770768,73.60160065,0.390843362,0.927176654,10.69236851,1.972316742
2020,Australia,Australia and New Zealand,12,7.222799778,0.041841116,7.140791416,7.30480814,2.129804134,0.621877193,1.310396433,0.324973613,1.022607684,0.335996419,1.477146268,0.915431738,0.19046016,73.60453796,0.41516912,0.944854617,10.72059631,1.972316742
2020,United Kingdom,West Europe,13,7.164500237,0.037161909,7.091662884,7.237337589,2.236721992,0.525168657,1.273061037,0.373433441,0.97570008,0.322601646,1.457844973,0.834743679,0.263732493,72.30160522,0.435915917,0.93668282,10.60013485,1.972316742
2020,Israel,Middle East and North Africa,14,7.128600121,0.042515181,7.045270443,7.211929798,2.713358402,0.420699477,1.216463685,0.266861796,1.008052945,0.09989845,1.403256774,0.747580588,0.10259372,73.20025635,0.78085506,0.913571239,10.41752529,1.972316742
2020,Costa Rica,Latin America and Caribbean,15,7.121399879,0.044816118,7.033560276,7.209239483,2.953135014,0.645017743,0.981107712,0.131266311,0.939635336,0.096362092,1.374853611,0.934738934,-0.10242971,71.29985046,0.786332428,0.901545942,9.658156395,1.972316742
2020,Ireland,West Europe,16,7.093699932,0.039863452,7.01556778,7.171832085,1.943878174,0.587779939,1.446886778,0.295426995,0.975670695,0.373433262,1.470596433,0.886982977,0.145784974,72.30078888,0.357184172,0.942081571,11.16097832,1.972316742
2020,Germany,West Europe,17,7.075799942,0.035609804,7.00600481,7.145595074,2.295249462,0.564274132,1.314184546,0.252037704,0.972114801,0.309362292,1.368543744,0.867371082,0.080179386,72.20201874,0.456422031,0.898874462,10.7328186,1.972316742
2020,United States,North America,18,6.939599991,0.047316168,6.846860409,7.032339573,2.344124794,0.534608245,1.37398684,0.298143059,0.831618011,0.152284741,1.404786706,0.842619538,0.149891734,68.29949951,0.699715316,0.914219022,10.92576885,1.972316742
2020,Czech Republic,Central and East Europe,19,6.910900116,0.042891297,6.826833248,6.994966984,2.796808243,0.505744576,1.212322354,0.046325929,0.89456445,0.049803223,1.40528667,0.818537354,-0.230861515,70.04793549,0.85844624,0.914430678,10.40416336,1.972316742
2020,Belgium,West Europe,20,6.863500118,0.034370355,6.796133995,6.930866241,2.348626614,0.499805421,1.295842767,0.146966159,0.964901149,0.208724052,1.398677588,0.813582063,-0.078691199,72.00164795,0.612297952,0.911632538,10.6736393,1.972316742
2020,United Arab Emirates,Middle East and North Africa,21,6.790800095,0.040698379,6.711031437,6.870568752,2.166965961,0.652936101,1.431086421,0.28065598,0.787814438,0.220213518,1.251170993,0.941345513,0.123450845,67.08278656,0.594502211,0.849181116,11.1099987,1.972316742
2020,Malta,West Europe,22,6.772799969,0.042958103,6.688601971,6.856997967,1.952012062,0.633239031,1.252513289,0.341180831,0.972042024,0.178864077,1.442956924,0.924911439,0.214965805,72.19999695,0.658547282,0.93037951,10.53383827,1.972316742
2020,France,West Europe,23,6.663799763,0.037576791,6.590149403,6.737450123,2.053198338,0.514050901,1.268129349,0.112607703,1.029714227,0.227303237,1.458839178,0.825467646,-0.130641967,73.80193329,0.583521128,0.937103748,10.58422279,1.972316742
2020,Mexico,Latin America and Caribbean,24,6.465000153,0.048122469,6.370680332,6.559319973,2.662540197,0.553892553,1.024387479,0.083094485,0.831601024,0.083133668,1.226333499,0.858709276,-0.175266623,68.29902649,0.806821585,0.838665426,9.797797203,1.972316742
2020,Taiwan,East Asia,25,6.45539999,0.039139576,6.378686428,6.532113552,2.160238743,0.449404389,1.327470541,0.150598705,0.878437996,0.131516352,1.357760668,0.77153033,-0.073198698,69.59999847,0.73188293,0.894309103,10.77568531,1.972316742
2020,Uruguay,Latin America and Caribbean,26,6.440100193,0.045419082,6.351078987,6.529121399,2.167276382,0.59426707,1.071000457,0.132143691,0.856928885,0.193425074,1.425081134,0.892395437,-0.101103112,69.00254822,0.635994136,0.92281127,9.948192596,1.972316742
2020,Saudi Arabia,Middle East and North Africa,27,6.406499863,0.056533612,6.295693874,6.517305851,2.203118801,0.548477471,1.334328532,0.087440684,0.759818137,0.163322315,1.309950113,0.854191244,-0.168695062,66.30514526,0.682619512,0.874067068,10.79781246,1.972316742
2020,Spain,West Europe,28,6.400899887,0.04230037,6.317991257,6.483808517,1.997088432,0.425983816,1.230535269,0.16530548,1.051343083,0.109579779,1.421099186,0.751989543,-0.050961714,74.40270996,0.765859902,0.921125412,10.46292686,1.972316742
2020,Guatemala,Latin America and Caribbean,29,6.398900032,0.058398303,6.284439564,6.5133605,2.882723093,0.613146722,0.753815711,0.170611665,0.705952585,0.0983603,1.174267054,0.908147573,-0.042938665,64.8089447,0.783237457,0.816621482,8.924805641,1.972316742
2020,Italy,West Europe,30,6.38740015,0.043288074,6.302555561,6.47224474,2.249505997,0.321305573,1.236396074,0.170266211,1.022504926,0.040145598,1.347296,0.66465199,-0.043460999,73.60168457,0.873404682,0.889878571,10.48183632,1.972316742
2020,Singapore,Southeast Asia,31,6.377099991,0.033258967,6.311912537,6.442287445,0.937031746,0.635317206,1.519580126,0.218770906,1.137814283,0.533162236,1.39545691,0.926645339,0.029879224,76.80458069,0.109784193,0.910268962,11.39552116,1.972316742
2020,Brazil,Latin America and Caribbean,32,6.375599861,0.040790688,6.295650005,6.455549717,2.571860313,0.483292729,0.952679873,0.131674588,0.766119063,0.106518604,1.363464117,0.799804807,-0.101812392,66.48016357,0.770601273,0.896723807,9.56643486,1.972316742
2020,Slovenia,Central and East Europe,33,6.363399982,0.043841314,6.277471066,6.449328899,1.888586521,0.646700144,1.208652496,0.145701498,0.932548046,0.076516323,1.464677691,0.936142623,-0.080603383,71.1029892,0.817071021,0.939575672,10.39232254,1.972316742
2020,El Salvador,Latin America and Caribbean,34,6.34829998,0.058248438,6.234133244,6.462466717,2.937191725,0.524043918,0.748940408,0.1189363,0.752730012,0.117030352,1.149397612,0.833805263,-0.121072978,66.10826111,0.754319906,0.806092262,8.909075737,1.972316742
2020,Kosovo,Central and East Europe,35,6.325200081,0.052216277,6.222856045,6.427544117,2.736902714,0.557280421,0.840481341,0.325286865,0.672709167,0.008559024,1.183962822,0.861535907,0.190933764,63.88555527,0.922328293,0.820726514,9.204429626,1.972316742
2020,Panama,Latin America and Caribbean,36,6.304800034,0.059724931,6.187739372,6.421860695,2.221176147,0.57984978,1.097667813,0.097207308,0.878546536,0.054230526,1.376149297,0.880366504,-0.153927714,69.60301208,0.851588905,0.902094483,10.03423405,1.972316742
2020,Slovakia,Central and East Europe,37,6.280600071,0.03889757,6.204360962,6.35683918,2.256422043,0.423542529,1.194837689,0.116729774,0.853465259,0.011291441,1.424331188,0.749952674,-0.124409303,68.90634155,0.918096125,0.922493756,10.34774971,1.972316742
2020,Uzbekistan,Central and East Europe,38,6.257599831,0.05422755,6.151313782,6.36388588,2.073346615,0.693270326,0.696652949,0.363311023,0.716703713,0.280260265,1.434020042,0.974998116,0.248427153,65.10757446,0.501497388,0.926595807,8.740371704,1.972316742
2020,Chile,Latin America and Caribbean,39,6.228499889,0.045723889,6.138881207,6.318118572,2.283012867,0.417482227,1.096992493,0.155579001,0.889260828,0.06284935,1.323286891,0.744896293,-0.065668367,69.90061951,0.838239431,0.879713595,10.0320549,1.972316742
2020,Bahrain,Middle East and North Africa,40,6.227300167,0.081882261,6.066811085,6.387789249,1.751917362,0.610399902,1.296692252,0.287453711,0.838836372,0.126697257,1.31532371,0.905855775,0.13372919,68.5,0.7393471,0.876342118,10.67638016,1.972316742
2020,Lithuania,Central and East Europe,41,6.215499878,0.044193108,6.128881454,6.302118301,2.238146067,0.42046079,1.193559647,0.053691041,0.795421183,0.081350274,1.432865739,0.747381449,-0.219725296,67.29407501,0.809583843,0.926107109,10.34362602,1.972316742
2020,Trinidad and Tobago,Latin America and Caribbean,42,6.191899776,0.114448458,5.967580795,6.416218758,2.190695763,0.55293113,1.167641521,0.199358255,0.658828557,0.015078396,1.407326221,0.857907116,5.26841e-4,63.5,0.912230611,0.91529417,10.26000214,1.972316742
2020,Poland,Central and East Europe,43,6.186299801,0.035500165,6.116719246,6.255880356,2.056797981,0.557903528,1.16922915,0.063374244,0.868038476,0.160541251,1.310399771,0.862055779,-0.205084071,69.31113434,0.686927021,0.874257445,10.26512432,1.972316742
2020,Colombia,Latin America and Caribbean,44,6.163400173,0.056480873,6.052697659,6.274102688,2.421656609,0.526890039,0.93220371,0.092374094,0.810020149,0.04584837,1.33445096,0.836179912,-0.161235645,67.69958496,0.86457181,0.884440243,9.500369072,1.972316742
2020,Cyprus,West Europe,45,6.15899992,0.050605938,6.059812069,6.258187771,2.032334805,0.459385872,1.21279943,0.227932334,1.026124597,0.051207144,1.149170756,0.779858291,0.043731496,73.70222473,0.856271744,0.805996239,10.40570259,1.972316742
2020,Nicaragua,Latin America and Caribbean,46,6.13710022,0.063886963,6.011881828,6.262318611,2.496081114,0.560117304,0.620033145,0.212871477,0.803093255,0.174084574,1.27081275,0.863902867,0.020959141,67.50717926,0.665950119,0.857497036,8.493160248,1.972316742
2020,Romania,Central and East Europe,47,6.123700142,0.047432564,6.030732155,6.216668129,2.412749767,0.534852326,1.120401621,0.068181619,0.79229486,8.29569e-4,1.1944381,0.842823207,-0.19781521,67.20723724,0.934300244,0.825161517,10.107584,1.972316742
2020,Kuwait,Middle East and North Africa,48,6.102099895,0.053297732,5.997636318,6.206563473,1.840167999,0.570261419,1.424833655,0.132751092,0.776468933,0.112814933,1.244779825,0.872366488,-0.100184701,66.76764679,0.760849059,0.846475244,11.08982468,1.972316742
2020,Mauritius,Sub-Saharan Africa,49,6.101299763,0.057226494,5.989135742,6.213463783,2.006720543,0.590838134,1.07366395,0.186894551,0.763389409,0.084088229,1.395666838,0.889534533,-0.018318573,66.40434265,0.805343091,0.910357833,9.956786156,1.972316742
2020,Kazakhstan,Central and East Europe,50,6.057899952,0.043229785,5.973169804,6.1426301,2.021602631,0.497432142,1.122594237,0.153713793,0.698788941,0.110463686,1.453267694,0.811601937,-0.068488635,64.60996246,0.764490843,0.934744895,10.11465836,1.972316742
2020,Estonia,Central and East Europe,51,6.021800041,0.035985194,5.95126915,6.092330933,1.629928112,0.576664805,1.192441225,0.125136748,0.842615008,0.201766819,1.453232527,0.87770915,-0.111697771,68.60495758,0.623073816,0.934729993,10.34001732,1.972316742
2020,Philippines,Southeast Asia,52,6.006000042,0.049858402,5.908277512,6.103722572,2.501741886,0.621915162,0.775120676,0.129260212,0.602189481,0.130385727,1.245381713,0.915463448,-0.105463006,61.92676163,0.733634114,0.846730053,8.993545532,1.972316742
2020,Hungary,Central and East Europe,53,6.000400066,0.039473221,5.923032761,6.077767372,2.121845722,0.386401802,1.164307117,0.070491239,0.806793869,0.027548173,1.423009396,0.718964577,-0.194323018,67.60997009,0.892916501,0.921934128,10.24924374,1.972316742
2020,Thailand,Southeast Asia,54,5.998799801,0.042596295,5.91531086,6.082288742,1.832384109,0.609449804,1.007029295,0.376709014,0.793855846,0.031837862,1.347519517,0.905063033,0.268685192,67.25059509,0.886272311,0.889973223,9.741791725,1.972316742
2020,Argentina,Latin America and Caribbean,55,5.974699974,0.053441759,5.869954109,6.079445839,2.072540998,0.520840347,1.028465629,0.070100471,0.849773705,0.060415059,1.372543693,0.831132412,-0.194913864,68.80380249,0.842009842,0.900567949,9.810955048,1.972316742
2020,Honduras,Latin America and Caribbean,56,5.953199863,0.065731592,5.824366093,6.082033634,2.464295387,0.568148077,0.598763585,0.256528199,0.791989982,0.086807102,1.186664104,0.870603263,0.086969115,67.19876862,0.801131904,0.821870148,8.424534798,1.972316742
2020,Latvia,Central and East Europe,57,5.949999809,0.034838136,5.881717205,6.018282413,2.121283054,0.329198807,1.14139545,0.075407945,0.777902424,0.090391524,1.414398789,0.671237648,-0.186888844,66.8074646,0.795580089,0.918288589,10.17531967,1.972316742
2020,Ecuador,Latin America and Caribbean,58,5.925199986,0.052880634,5.821553707,6.028846264,2.254933834,0.555234551,0.853383601,0.115006477,0.838837743,0.086753383,1.221027613,0.859828949,-0.127014965,68.50003815,0.801215112,0.836418986,9.246058464,1.972316742
2020,Portugal,West Europe,59,5.910900116,0.053158198,5.806710243,6.015089989,1.752558708,0.589895189,1.168800831,0.053036947,0.979315281,0.027733466,1.339530349,0.888747811,-0.220714301,72.40202332,0.892629504,0.886590719,10.26374245,1.972316742
2020,Jamaica,Latin America and Caribbean,60,5.889800072,0.120590433,5.65344286,6.126157284,2.214436531,0.553124607,0.779058397,0.116268493,0.788434088,0.030147785,1.408289194,0.858068526,-0.125106767,67.09999847,0.888890028,0.915701866,9.006250381,1.972316742
2020,South Korea,East Asia,61,5.872399807,0.044085015,5.785993099,5.958806515,1.946757078,0.25935635,1.245300651,0.170303866,1.022542596,0.094596282,1.133560538,0.612965107,-0.043404032,73.6027298,0.789067447,0.799387157,10.51056671,1.972316742
2020,Japan,East Asia,62,5.870800018,0.041391667,5.789672375,5.951927662,1.486200333,0.495465875,1.26672411,0.03571178,1.072881341,0.181439638,1.332338691,0.809961379,-0.246910349,75.00096893,0.654558063,0.883545935,10.57968903,1.972316742
2020,Peru,Latin America and Caribbean,63,5.796800137,0.061311204,5.67663002,5.916970253,2.213499546,0.513210058,0.91854918,0.091611817,0.824444175,0.02703266,1.208405972,0.824766099,-0.16238822,68.10023499,0.893714964,0.831075251,9.456313133,1.972316742
2020,Serbia,Central and East Europe,64,5.77820015,0.050712325,5.678803921,5.877596378,2.029040098,0.395428419,0.988181829,0.15028289,0.828403294,0.059447147,1.327448964,0.726495862,-0.073676221,68.21020508,0.843509018,0.881475747,9.680980682,1.972316742
2020,Bolivia,Latin America and Caribbean,65,5.747499943,0.050645422,5.648234844,5.846765041,2.425928593,0.5744645,0.730976343,0.138375074,0.662445664,0.072942637,1.142350554,0.875873327,-0.09168113,63.6004715,0.822606206,0.803108692,8.851115227,1.972316742
2020,Pakistan,South Asia,66,5.69329977,0.048216224,5.598795891,5.78780365,2.976876736,0.405421734,0.616799474,0.228705063,0.469933242,0.122592121,0.872979581,0.734833717,0.04489987,58.25313568,0.745705426,0.689062297,8.482727051,1.972316742
2020,Paraguay,Latin America and Caribbean,67,5.692100048,0.051957864,5.590262413,5.793937683,1.83412528,0.586510062,0.897990823,0.204299241,0.735869646,0.065077379,1.36819756,0.885923445,0.007997713,65.63993835,0.834788501,0.898727894,9.389982224,1.972316742
2020,Dominican Republic,Latin America and Caribbean,68,5.689199924,0.069831297,5.552330494,5.826069355,1.844246864,0.5628739,0.983191848,0.112196781,0.741901696,0.115945682,1.328888893,0.866202772,-0.131263286,65.80748749,0.755999923,0.882085383,9.664880753,1.972316742
2020,Bosnia and Herzegovina,Central and East Europe,69,5.674099922,0.046385963,5.583183289,5.765016556,2.16724205,0.305365741,0.91839546,0.26400524399999997,0.813928187,0.001172487,1.203986526,0.651352704,0.098274559,67.80813599,0.933769107,0.829204142,9.455817223,1.972316742
2020,Moldova,Central and East Europe,70,5.607500076,0.042275578,5.524640083,5.690360069,2.370968342,0.389571488,0.707916796,0.174049184,0.713299453,0.014378744,1.237312198,0.721609175,-0.037741039,65.01301575,0.913314283,0.843313575,8.776714325,1.972316742
2020,Tajikistan,Central and East Europe,71,5.555699825,0.032321576,5.492349625,5.619050026,2.25650835,0.521141171,0.474874616,0.182417125,0.680594802,0.221779913,1.218377709,0.831383407,-0.025088511,64.10459137,0.592076063,0.835297108,8.024810791,1.972316742
2020,Montenegro,Central and East Europe,72,5.54610014,0.04898582,5.450088024,5.642112255,1.880565882,0.303223848,1.010150075,0.14901033,0.839028895,0.098435111,1.265657902,0.649565637,-0.075600356,68.50534821,0.783121586,0.855314612,9.751860619,1.972316742
2020,Russia,Central and East Europe,73,5.546000004,0.039609671,5.468365192,5.623634815,1.815716743,0.399499595,1.126999617,0.099041916,0.68044591,0.045699362,1.378644109,0.729892612,-0.151153743,64.10045624,0.864802599,0.903150737,10.12887192,1.972316742
2020,Kyrgyzstan,Central and East Europe,74,5.541500092,0.043677468,5.455892086,5.627108097,2.060206652,0.614617765,0.513180971,0.30137074,0.680645883,0.030466691,1.341036677,0.909374893,0.154772058,64.10601044,0.888396084,0.887228489,8.148405075,1.972316742
2020,Belarus,Central and East Europe,75,5.539899826,0.037060037,5.467262268,5.612537384,1.8069911,0.290755868,1.018854499,0.08993306,0.75258857,0.193607435,1.38713932,0.639163077,-0.164926544,66.10433197,0.63571167,0.90674746,9.779945374,1.972316742
2020,North Cyprus,West Europe,76,5.53550005,0.051037241,5.435467243,5.635532856,1.23668766,0.477885723,1.21279943,0.199160054,1.026124597,0.199802905,1.183089137,0.79529351,2.27159e-4,73.70222473,0.62611568,0.820356607,10.40570259,1.972316742
2020,Greece,West Europe,77,5.514999866,0.046931833,5.423013687,5.606986046,2.016179085,0.173516348,1.128070116,0,0.979431748,0.048844352,1.168973565,0.541345119,-0.300907373,72.40525818,0.859931409,0.814380348,10.13232613,1.972316742
2020,Hong Kong,East Asia,78,5.510399818,0.046019029,5.420202732,5.600596905,0.673293114,0.459356517,1.376746058,0.288280904,1.136630654,0.332485437,1.243584275,0.779833794,0.134979904,76.77170563,0.420607209,0.845969081,10.9346714,1.972316742
2020,Croatia,Central and East Europe,79,5.504700184,0.037783645,5.430644035,5.578756332,1.676029205,0.381456882,1.109024286,0.113998979,0.900575578,0.012325006,1.311264873,0.714838803,-0.128538325,70.21490479,0.916495264,0.874623716,10.07087517,1.972316742
2020,Libya,Middle East and North Africa,80,5.488800049,0.060677204,5.36987257,5.607727528,1.888563156,0.451354057,1.021913767,0.142757699,0.615626633,0.172258079,1.196283698,0.773157001,-0.085054487,62.29999924,0.668779135,0.825942934,9.789815903,1.972316742
2020,Mongolia,East Asia,81,5.456200123,0.040313236,5.377186298,5.535213947,1.810527563,0.355703115,0.904872775,0.263885736,0.615788162,0.046533126,1.458930612,0.693351328,0.098093867,62.30448532,0.863511205,0.937142491,9.412186623,1.972316742
2020,Malaysia,Southeast Asia,82,5.384300232,0.048802696,5.288647175,5.479953289,1.319420815,0.596941531,1.168421626,0.274886161,0.788511872,0.062163133,1.17400229,0.894626856,0.114726797,67.10215759,0.839302301,0.816509426,10.26251888,1.972316742
2020,Vietnam,Southeast Asia,83,5.353499889,0.033800762,5.287250519,5.41974926,1.685977936,0.650835574,0.718092382,0.136488721,0.819133997,0.089848459,1.253074765,0.939592957,-0.094533332,67.9527359,0.79642123,0.849987149,8.809545517,1.972316742
2020,Indonesia,Southeast Asia,84,5.285600185,0.047692381,5.192122936,5.379077435,1.479573488,0.568161428,0.891720712,0.542646527,0.610437036,0.038278613,1.154800892,0.870614409,0.519586504,62.15584946,0.876296401,0.808379889,9.36975193,1.972316742
2020,Ivory Coast,Sub-Saharan Africa,85,5.233300209,0.073095515,5.090033054,5.376567364,3.081022501,0.397122532,0.537094414,0.169915587,0.154942513,0.093495794,0.799727261,0.727909327,-0.043991156,49.50377274,0.790771961,0.658048689,8.225561142,1.972316742
2020,Benin,Sub-Saharan Africa,86,5.21600008,0.077759244,5.063591957,5.368408203,3.440809727,0.40583989,0.366244704,0.196670428,0.328062952,0.125931874,0.352428436,0.735182583,-0.003537213,54.31246567,0.740532577,0.468671143,7.674319744,1.972316742
2020,Maldives,South Asia,87,5.197599888,0.071985401,5.056508541,5.338691235,1.098674774,0.548203647,0.937864304,0.224198252,0.914439559,0.071906492,1.402287602,0.853962779,0.038085498,70.59999847,0.824211061,0.91316092,9.518632889,1.972316742
2020,Congo,Sub-Saharan Africa,88,5.194399834,0.077028967,5.043423176,5.345376492,2.722619534,0.386514395,0.633616745,0.117216013,0.458101124,0.118670784,0.757636011,0.719058514,-0.123674095,57.92448044,0.751779079,0.640228093,8.536987305,1.972316742
2020,Azerbaijan,Central and East Europe,89,5.164800167,0.034197241,5.097773552,5.231826782,1.507632971,0.467734724,0.990272701,0.040113214,0.731134057,0.247307181,1.180613041,0.786824107,-0.240255281,65.50839996,0.55253756,0.819308281,9.687726974,1.972316742
2020,Macedonia,Central and East Europe,90,5.159800053,0.046761535,5.068147659,5.251452446,1.6175949570000001,0.410224587,0.935371995,0.18586354,0.802994132,0.024595059,1.183173537,0.738840938,-0.019877451,67.50442505,0.897490501,0.820392311,9.5105915069999991,1.972316742
2020,Ghana,Sub-Saharan Africa,91,5.147999763,0.058634609,5.033075809,5.262923717,2.378437281,0.477290064,0.575862467,0.261291206,0.432162255,0.056570381,0.96636796,0.794796526,0.094170853,57.20398712,0.847964764,0.728601098,8.350645065,1.972316742
2020,Nepal,South Asia,92,5.137199879,0.057692084,5.024123192,5.250276566,2.014386892,0.480608255,0.444050372,0.300971806,0.66887939,0.127502963,1.100789309,0.797565043,0.154168829,63.77917862,0.738099158,0.785512447,7.925357342,1.972316742
2020,Turkey,Middle East and North Africa,93,5.131800175,0.039838459,5.05371666,5.20988369,1.564816713,0.25440076,1.127169251,0.085885569,0.781335294,0.120983243,1.197159171,0.608830452,-0.171046436,66.90281677,0.748197377,0.826313555,10.12941933,1.972316742
2020,China,East Asia,94,5.123899937,0.025901664,5.073132515,5.174667358,1.336181879,0.601605117,0.990533412,0.079021044,0.867248535,0.117255554,1.132080674,0.898517907,-0.18142575,69.2891922,0.7539711,0.798760593,9.688568115,1.972316742
2020,Turkmenistan,Central and East Europe,95,5.119100094,0.029379817,5.061515808,5.17668438,1.115337372,0.515236676,1.008963585,0.323129326,0.612448037,0.03350389,1.510476947,0.826457024,0.187671542,62.21170807,0.883691847,0.958966196,9.74803257,1.972316742
2020,Bulgaria,Central and East Europe,96,5.101500034,0.04422117,5.014826775,5.188173294,1.294961452,0.417820066,1.046554685,0.103833713,0.777776897,0,1.460578918,0.745178163,-0.143908441,66.80397797,0.935585141,0.937840343,9.869318962,1.972316742
2020,Morocco,Middle East and North Africa,97,5.094799995,0.05565045,4.985724926,5.203875065,2.378402472,0.450054139,0.75862211,0.040032551,0.745096922,0.077385604,0.645208478,0.772072434,-0.240377247,65.89624023,0.815724611,0.592628479,8.940313339,1.972316742
2020,Cameroon,Sub-Saharan Africa,98,5.084899902,0.067296073,4.952999592,5.216800213,2.719370842,0.439242482,0.503958046,0.198020101,0.270189553,0.054393422,0.89972645,0.763051808,-0.00149645,52.7049408,0.85133659800000006,0.700386405,8.118647575,1.972316742
2020,Venezuela,Latin America and Caribbean,99,5.053199768,0.06428051,4.927209854,5.179189682,1.74484086,0.271717221,0.770238638,0.087179154,0.76702553,0.063624777,1.348546863,0.62327832,-0.169090509,66.50534058,0.837038398,0.890408158,8.977793694,1.972316742
2020,Algeria,Middle East and North Africa,100,5.005099773,0.044236008,4.918397427,5.09180212,1.840811729,0.083943799,0.943856001,0.118915014,0.745418549,0.129190654,1.143003583,0.466610909,-0.121105164,65.90517426,0.735485137,0.803385139,9.537964821,1.972316742
2020,Senegal,Sub-Saharan Africa,101,4.980800152,0.05276908,4.877372742,5.084227562,2.405123949,0.352400899,0.504061818,0.164397135,0.518391907,0.081865937,0.95459342,0.690596163,-0.052335154,59.59915161,0.808785141,0.723616004,8.118982315,1.972316742
2020,Guinea,Sub-Saharan Africa,102,4.949299812,0.073042229,4.806137085,5.09246254,2.740729809,0.371878058,0.390007734,0.249490842,0.333655238,0.112204559,0.75136596,0.706846774,0.076328471,54.46780014,0.761794448,0.637573481,7.750990391,1.972316742
2020,Niger,Sub-Saharan Africa,103,4.909599781,0.077208281,4.758271694,5.060927868,3.017630577,0.435311615,0.108330332,0.208176896,0.298816353,0.137554765,0.703800142,0.759772122,0.013860817,53.50009537,0.722530186,0.617435038,6.842166901,1.972316742
2020,Laos,Southeast Asia,104,4.888599873,0.040268615,4.809673309,4.967526436,1.621152639,0.612027287,0.714693844,0.27266711,0.486378282,0.194273964,0.987391889,0.907213569,0.11137148,58.70992279,0.634679317,0.737502217,8.79858017,1.972316742
2020,Albania,Central and East Europe,105,4.882699966,0.056115732,4.772713184,4.992686749,1.640897036,0.461945891,0.906653047,0.171027765,0.846329629,0.025361285,0.830483913,0.781994224,-0.042309489,68.70813751,0.896303713,0.671070457,9.417930603,1.972316742
2020,Cambodia,Southeast Asia,106,4.848400116,0.058006871,4.734706879,4.962093353,1.663300037,0.674940348,0.544634938,0.233342081,0.587904334,0.072837502,1.071426034,0.959704638,0.051911179,61.52996826,0.822769046,0.773080647,8.249890327,1.972316742
2020,Bangladesh,South Asia,107,4.832799911,0.040124193,4.75415659,4.911443233,1.755261898,0.604130566,0.556156278,0.176745117,0.694940507,0.176735908,0.868800581,0.90062499,-0.033664726,64.50306702,0.661843538,0.687292993,8.287063599,1.972316742
